img_id,category,question,answer,mode,label,answer_type
synpic44726,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic39820,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic45189,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic47304,plane,in what plane is this ct scan taken,sagittal,train,3,OPEN
synpic45069,plane,what is the plane of the ct scan,sagittal,train,3,OPEN
synpic24629,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic32708,plane,what is the plane of this mri,sagittal,train,3,OPEN
synpic40625,plane,which plane is this image taken,sagittal,train,3,OPEN
synpic51154,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic26843,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic58737,plane,what is the plane of the mri,sagittal,train,3,OPEN
synpic47289,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic58682,plane,which plane is the image taken,sagittal,val,3,OPEN
synpic46544,plane,in what plane is this ultrasound,sagittal,train,3,OPEN
synpic55508,plane,what is the plane of this ct scan,sagittal,val,3,OPEN
synpic53405,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic56552,plane,in what plane is this mri captured,sagittal,train,3,OPEN
synpic39417,plane,what plane is this,sagittal,train,3,OPEN
synpic37271,plane,what plane was used in this ultrasound,sagittal,train,3,OPEN
synpic59070,plane,what plane was used in this ct scan,sagittal,train,3,OPEN
synpic35803,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic28331,plane,what plane is this,sagittal,val,3,OPEN
synpic32276,plane,what plane is the image acquired in,sagittal,train,3,OPEN
synpic41223,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic39156,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic23252,plane,which plane is this ultrasound taken in,sagittal,val,3,OPEN
synpic41825,plane,in which plane is the mri displayed,sagittal,val,3,OPEN
synpic48422,plane,in which plane is the mri displayed,sagittal,val,3,OPEN
synpic51667,plane,in what plane is this image taken,sagittal,test,3,OPEN
synpic57969,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic56444,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic53519,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic30800,plane,in what plane is this image taken,sagittal,val,3,OPEN
synpic55315,plane,what image plane is this,sagittal,train,3,OPEN
synpic36983,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic23644,plane,what is the plane,sagittal,train,3,OPEN
synpic18672,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic41415,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic33131,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic38562,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic46106,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic57633,plane,in what plane is this mri,sagittal,val,3,OPEN
synpic35701,plane,what is the plane of the image,sagittal,train,3,OPEN
synpic51293,plane,in what plane is this mri taken,sagittal,train,3,OPEN
synpic49440,plane,what is the plane,sagittal,train,3,OPEN
synpic21661,plane,what plane was used,sagittal,train,3,OPEN
synpic41697,plane,what is the plane of the mri,sagittal,train,3,OPEN
synpic35690,plane,what plane was used in this mri,sagittal,train,3,OPEN
synpic26350,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic23547,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic59259,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic55118,plane,what imaging plane is depicted here,sagittal,train,3,OPEN
synpic31209,plane,which plane is this image taken,sagittal,train,3,OPEN
synpic18669,plane,in what plane is this ultrasound,sagittal,train,3,OPEN
synpic16217,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic58194,plane,what plane is the image acquired in,sagittal,train,3,OPEN
synpic48257,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic29776,plane,what is the plane of the mri,sagittal,train,3,OPEN
synpic39255,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic54897,plane,what plane was used in this mri,sagittal,train,3,OPEN
synpic40937,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic33213,plane,what plane is the image acquired in,sagittal,train,3,OPEN
synpic37294,plane,what plane was used,sagittal,train,3,OPEN
synpic50410,plane,what plane is seen,sagittal,val,3,OPEN
synpic56357,plane,in what plane is this mri taken,sagittal,train,3,OPEN
synpic34214,plane,what plane was used in this mri,sagittal,train,3,OPEN
synpic32655,plane,what plane is seen,sagittal,train,3,OPEN
synpic56608,plane,in which plane is the ct scan displayed,sagittal,val,3,OPEN
synpic40133,plane,what image plane is this,sagittal,train,3,OPEN
synpic54898,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic53683,plane,which plane is this image taken,sagittal,train,3,OPEN
synpic58014,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic46316,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic46477,plane,in which plane is the mri displayed,sagittal,train,3,OPEN
synpic50966,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic56691,plane,what is the plane,sagittal,train,3,OPEN
synpic33132,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic35692,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic53911,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic49067,plane,what plane is seen,sagittal,train,3,OPEN
synpic15352,plane,what is the plane of the image,sagittal,train,3,OPEN
synpic50416,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic35615,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic28827,plane,what imaging plane is depicted here,sagittal,train,3,OPEN
synpic37858,plane,what is the plane,sagittal,train,3,OPEN
synpic18668,plane,in what plane is this ultrasound taken,sagittal,train,3,OPEN
synpic31158,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic12734,plane,what is the plane of the mri,sagittal,train,3,OPEN
synpic34059,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic59210,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic44035,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic13488,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic21672,plane,what plane was used in this ultrasound,sagittal,val,3,OPEN
synpic46415,plane,what imaging plane is depicted here,sagittal,train,3,OPEN
synpic20466,plane,what is the plane of this mri,sagittal,test,3,OPEN
synpic45335,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic51755,plane,what is the plane,sagittal,train,3,OPEN
synpic46899,plane,which plane is this image taken,sagittal,train,3,OPEN
synpic57419,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic27819,plane,what image plane is this,sagittal,train,3,OPEN
synpic22741,plane,in what plane is this image oriented,sagittal,val,3,OPEN
synpic40873,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic18155,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic56441,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic27290,plane,which plane is this mri taken in,sagittal,test,3,OPEN
synpic35695,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic39634,plane,what is the plane of the mri,sagittal,train,3,OPEN
synpic27148,plane,what plane is this film,sagittal,train,3,OPEN
synpic37273,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic19716,plane,in what plane is this image oriented,sagittal,val,3,OPEN
synpic34823,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic18667,plane,which plane is this image in,sagittal,train,3,OPEN
synpic41287,plane,what image plane is this,sagittal,train,3,OPEN
synpic33444,plane,what plane is the image acquired in,sagittal,train,3,OPEN
synpic35688,plane,in what plane is this mri taken,sagittal,train,3,OPEN
synpic57919,plane,what plane is seen,sagittal,train,3,OPEN
synpic38326,plane,what is the plane of the image,sagittal,train,3,OPEN
synpic26908,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic37394,plane,which plane is this ultrasound taken in,sagittal,train,3,OPEN
synpic53779,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic21317,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic33701,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic35699,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic16027,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic52357,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic52849,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic56201,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic35162,plane,what is the plane of this mri,sagittal,train,3,OPEN
synpic41917,plane,which plane is this image taken,sagittal,train,3,OPEN
synpic59257,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic29733,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic52296,plane,what plane is this,sagittal,train,3,OPEN
synpic24431,plane,in what plane is this mri captured,sagittal,train,3,OPEN
synpic33616,plane,what plane is seen,sagittal,train,3,OPEN
synpic50620,plane,what plane is the image acquired in,sagittal,train,3,OPEN
synpic59178,plane,what is the plane of the image,sagittal,train,3,OPEN
synpic23599,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic58475,plane,what plane is this film,sagittal,train,3,OPEN
synpic60629,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic27051,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic56719,plane,in what plane is this mri taken,sagittal,train,3,OPEN
synpic21098,plane,in what plane is this mri taken,sagittal,train,3,OPEN
synpic40823,plane,what plane was used,sagittal,train,3,OPEN
synpic41707,plane,what plane is the image acquired in,sagittal,val,3,OPEN
synpic55483,plane,what is the plane of the image,sagittal,train,3,OPEN
synpic57719,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic48907,plane,what image plane is this,sagittal,train,3,OPEN
synpic54698,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic40903,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic20605,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic25168,plane,which plane is this image taken,sagittal,train,3,OPEN
synpic41864,plane,what is the plane of the mri,sagittal,train,3,OPEN
synpic25219,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic50429,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic56139,plane,what plane was used in this mri,sagittal,train,3,OPEN
synpic53956,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic45921,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic44955,plane,in what plane is this mri captured,sagittal,val,3,OPEN
synpic41339,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic49961,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic34953,plane,what plane is seen,sagittal,train,3,OPEN
synpic45165,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic27729,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic27812,plane,what plane is this,sagittal,train,3,OPEN
synpic54131,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic58434,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic45999,plane,what plane is seen,sagittal,train,3,OPEN
synpic27650,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic21721,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic35685,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic57468,plane,what is the plane of this ct scan,sagittal,train,3,OPEN
synpic45382,plane,in which plane is the mri displayed,sagittal,val,3,OPEN
synpic35603,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic47012,plane,what is the plane of this mri,sagittal,train,3,OPEN
synpic15591,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic34405,plane,what plane was used in this mri,sagittal,train,3,OPEN
synpic16894,plane,what is the plane of the ct scan,sagittal,test,3,OPEN
synpic46211,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic56783,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic48279,plane,what plane is seen,sagittal,train,3,OPEN
synpic22245,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic55727,plane,what plane is this mri in,sagittal,val,3,OPEN
synpic50427,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic23661,plane,which plane is this mri taken in,sagittal,train,3,OPEN
synpic50756,plane,which plane is this image taken,sagittal,train,3,OPEN
synpic100295,plane,in which plane is the ultrasound displayed,sagittal,val,3,OPEN
synpic57588,plane,what is the plane,sagittal,train,3,OPEN
synpic61253,plane,in which plane is the mri displayed,sagittal,train,3,OPEN
synpic54766,plane,what is the plane of the image,sagittal,val,3,OPEN
synpic60839,plane,what is the plane of the mri,sagittal,train,3,OPEN
synpic41048,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic39483,plane,what plane is seen,sagittal,train,3,OPEN
synpic41195,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic59929,plane,what plane was used in this ct scan,sagittal,train,3,OPEN
synpic46264,plane,in what plane is this ct scan,sagittal,train,3,OPEN
synpic57366,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic45054,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic26352,plane,what is the plane of this mri,sagittal,train,3,OPEN
synpic46240,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic55822,plane,in what plane is this mri,sagittal,train,3,OPEN
synpic35203,plane,in what plane is this mri,sagittal,val,3,OPEN
synpic26850,plane,what image plane is this,sagittal,val,3,OPEN
synpic52577,plane,what plane is this,sagittal,train,3,OPEN
synpic36934,plane,in what plane is this mri captured,sagittal,train,3,OPEN
synpic51793,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic40568,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic48667,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic46232,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic56035,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic51882,plane,what plane is seen,sagittal,train,3,OPEN
synpic37980,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic58322,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic25380,plane,what plane is this,sagittal,train,3,OPEN
synpic48741,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic35693,plane,in what plane is this mri taken,sagittal,val,3,OPEN
synpic46541,plane,what plane is this ultrasound in,sagittal,train,3,OPEN
synpic45536,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic33913,plane,what plane was used,sagittal,val,3,OPEN
synpic43498,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic43896,plane,in what plane is this ultrasound captured,sagittal,train,3,OPEN
synpic57724,plane,which plane is the image shown in,sagittal,train,3,OPEN
synpic41916,plane,in what plane is this mri taken,sagittal,train,3,OPEN
synpic43857,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic51954,plane,what is the plane of this mri,sagittal,train,3,OPEN
synpic40000,plane,what is the plane of this mri,sagittal,val,3,OPEN
synpic25061,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic41203,plane,in what plane was this image taken,sagittal,train,3,OPEN
synpic39696,plane,what is the plane of the image,sagittal,val,3,OPEN
synpic57734,plane,what plane is this mri in,sagittal,train,3,OPEN
synpic59165,plane,in what plane is this ultrasound captured,sagittal,train,3,OPEN
synpic30468,plane,what plane is seen,sagittal,train,3,OPEN
synpic51203,plane,in what plane is this ct scan,sagittal,train,3,OPEN
synpic59738,plane,which plane is the image taken,sagittal,train,3,OPEN
synpic27293,plane,what plane is this film,sagittal,train,3,OPEN
synpic32712,plane,what plane is the image acquired in,sagittal,train,3,OPEN
synpic30275,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic49910,plane,what plane is this film,sagittal,train,3,OPEN
synpic44943,plane,what plane is demonstrated,sagittal,train,3,OPEN
synpic17310,plane,what plane is this film,sagittal,train,3,OPEN
synpic27816,plane,in what plane is this ultrasound taken,sagittal,train,3,OPEN
synpic46836,plane,what is the plane of the image,sagittal,train,3,OPEN
synpic40915,plane,in what plane is this image taken,sagittal,val,3,OPEN
synpic58797,plane,what plane is this,sagittal,train,3,OPEN
synpic52803,plane,in what plane is this image taken,sagittal,train,3,OPEN
synpic48337,plane,in what plane is this image oriented,sagittal,train,3,OPEN
synpic27462,plane,in which plane is the mri displayed,sagittal,train,3,OPEN
synpic57750,plane,what plane is this film,sagittal,train,3,OPEN
synpic58689,plane,what plane was used in this mri,sagittal,train,3,OPEN
synpic56719,organ,what organ is this mri showing,skull and contents,train,4,OPEN
synpic48571,organ,which organ system is imaged,skull and contents,train,4,OPEN
synpic17905,organ,what organ system is imaged,skull and contents,train,4,OPEN
synpic58796,organ,what organ system is pictured here,skull and contents,train,4,OPEN
synpic48257,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic46453,organ,what is one organ system seen in this image,skull and contents,train,4,OPEN
synpic22548,organ,what organ system is visualized,skull and contents,train,4,OPEN
synpic32106,organ,what part of the body is being imaged,skull and contents,train,4,OPEN
synpic54627,organ,what organ systems can be evaluated with this mri,skull and contents,val,4,OPEN
synpic45577,organ,what part of the body is being imaged here,skull and contents,val,4,OPEN
synpic48096,organ,what is the organ system in this image,skull and contents,train,4,OPEN
synpic11815,organ,which organ is captured by this ct scan,skull and contents,train,4,OPEN
synpic41325,organ,what organ system is pictured here,skull and contents,train,4,OPEN
synpic56430,organ,what is one organ system seen in this image,skull and contents,train,4,OPEN
synpic36254,organ,what organ system is primarily present in this image,skull and contents,train,4,OPEN
synpic53591,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic58194,organ,what is the organ principally shown in this ct scan,skull and contents,train,4,OPEN
synpic33284,organ,what organ system is primarily present in this image,skull and contents,train,4,OPEN
synpic39725,organ,which organ system is imaged,skull and contents,train,4,OPEN
synpic58999,organ,what is one organ system seen in this image,skull and contents,train,4,OPEN
synpic51376,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic41654,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic57767,organ,what is the organ system in this image,skull and contents,train,4,OPEN
synpic58579,organ,what part of the body is being imaged here,skull and contents,train,4,OPEN
synpic44995,organ,what organ system is primarily present in this image,skull and contents,val,4,OPEN
synpic57971,organ,what organ system is primarily present in this image,skull and contents,train,4,OPEN
synpic40285,organ,what organ system is pictured here,skull and contents,train,4,OPEN
synpic36777,organ,what part of the body does this mri show,skull and contents,train,4,OPEN
synpic48877,organ,what is the organ system in this image,skull and contents,train,4,OPEN
synpic52635,organ,what organ system is being imaged,skull and contents,train,4,OPEN
synpic55953,organ,what part of the body does this mri show,skull and contents,train,4,OPEN
synpic38560,organ,what organ systems can be evaluated with this mri,skull and contents,train,4,OPEN
synpic52906,organ,what organ system is displayed in this mri,skull and contents,train,4,OPEN
synpic41182,organ,what organ system is primarily present in this image,skull and contents,train,4,OPEN
synpic39735,organ,what organ system is shown in this mri,skull and contents,train,4,OPEN
synpic34794,organ,what is the organ principally shown in this mri,skull and contents,val,4,OPEN
synpic30698,organ,what part of the body is being imaged here,skull and contents,train,4,OPEN
synpic58751,organ,what organ system is primarily present in this image,skull and contents,train,4,OPEN
synpic49514,organ,what organ is this image of,skull and contents,train,4,OPEN
synpic40721,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic23634,organ,what part of the body does this mri show,skull and contents,train,4,OPEN
synpic52590,organ,which organ system is imaged,skull and contents,train,4,OPEN
synpic57601,organ,the mri shows what organ system,skull and contents,train,4,OPEN
synpic34541,organ,what organ system is being imaged,skull and contents,train,4,OPEN
synpic49520,organ,which organ system is shown in the mri,skull and contents,train,4,OPEN
synpic43520,organ,what organ system is pictured here,skull and contents,train,4,OPEN
synpic20471,organ,what organ system is shown in this mri,skull and contents,train,4,OPEN
synpic46071,organ,what part of the body does this mri show,skull and contents,test,4,OPEN
synpic49486,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic37624,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic50562,organ,what organ system is imaged,skull and contents,train,4,OPEN
synpic55460,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic23032,organ,what organ system is visualized,skull and contents,train,4,OPEN
synpic51299,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic23644,organ,what organ is this mri showing,skull and contents,train,4,OPEN
synpic41844,organ,what organ system is shown in this mri,skull and contents,train,4,OPEN
synpic48365,organ,which organ system is imaged,skull and contents,train,4,OPEN
synpic35222,organ,what is the organ principally shown in this mri,skull and contents,train,4,OPEN
synpic44049,organ,what organ system is visualized,skull and contents,train,4,OPEN
synpic23255,organ,what organ systems can be evaluated with this ct scan,skull and contents,val,4,OPEN
synpic60250,organ,what organ is this image of,skull and contents,val,4,OPEN
synpic39483,organ,what organ system is visualized,skull and contents,train,4,OPEN
synpic38248,organ,which organ system is shown in the mri,skull and contents,train,4,OPEN
synpic58544,organ,what organ system is primarily present in this image,skull and contents,val,4,OPEN
synpic52038,organ,what part of the body is being imaged,skull and contents,test,4,OPEN
synpic48249,organ,the mri shows what organ system,skull and contents,val,4,OPEN
synpic57885,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic45150,organ,what part of the body does this mri show,skull and contents,val,4,OPEN
synpic19454,organ,what organ system is imaged,skull and contents,train,4,OPEN
synpic25310,organ,which organ is captured by this mri,skull and contents,test,4,OPEN
synpic51949,organ,what organ system is shown in this ct scan,skull and contents,train,4,OPEN
synpic55796,organ,which organ is captured by this mri,skull and contents,train,4,OPEN
synpic55688,organ,what organ system is being imaged,skull and contents,train,4,OPEN
synpic58315,organ,what organ system is being imaged,skull and contents,train,4,OPEN
synpic53626,organ,what organ is this image of,skull and contents,train,4,OPEN
synpic16290,organ,which organ is captured by this mri,skull and contents,train,4,OPEN
synpic22284,organ,what organ is this image of,skull and contents,test,4,OPEN
synpic36869,organ,what organ system is shown in this mri,skull and contents,train,4,OPEN
synpic26244,organ,the mri shows what organ system,skull and contents,train,4,OPEN
synpic48066,organ,what organ system is pictured here,skull and contents,val,4,OPEN
synpic48397,organ,what organ system is primarily present in this image,skull and contents,val,4,OPEN
synpic50802,organ,what is the organ principally shown in this ct scan,skull and contents,train,4,OPEN
synpic39967,organ,what organ system is pictured here,skull and contents,val,4,OPEN
synpic16524,organ,what organ is this image of,skull and contents,train,4,OPEN
synpic43015,organ,what organ is this mri showing,skull and contents,train,4,OPEN
synpic56011,organ,what organ system is being imaged,skull and contents,train,4,OPEN
synpic44936,organ,what organ is this image of,skull and contents,train,4,OPEN
synpic37644,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic46419,organ,what organ system is imaged,skull and contents,val,4,OPEN
synpic48444,organ,what organ system is displayed in this mri,skull and contents,train,4,OPEN
synpic57004,organ,what part of the body is being imaged,skull and contents,train,4,OPEN
synpic51335,organ,which organ system is imaged,skull and contents,train,4,OPEN
synpic53911,organ,what organ systems can be evaluated with this mri,skull and contents,train,4,OPEN
synpic55155,organ,what is the organ principally shown in this mri,skull and contents,train,4,OPEN
synpic59574,organ,what organ system is pictured here,skull and contents,train,4,OPEN
synpic48021,organ,what organ system is imaged,skull and contents,val,4,OPEN
synpic48887,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic4182,organ,what organ system is displayed in this ct scan,skull and contents,train,4,OPEN
synpic18251,organ,what organ system is primarily present in this image,skull and contents,test,4,OPEN
synpic54048,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic35092,organ,which organ is captured by this mri,skull and contents,train,4,OPEN
synpic52438,organ,what is one organ system seen in this image,skull and contents,train,4,OPEN
synpic35803,organ,what organ system is being imaged,skull and contents,train,4,OPEN
synpic41789,organ,what part of the body does this mri show,skull and contents,train,4,OPEN
synpic56387,organ,what part of the body is being imaged here,skull and contents,train,4,OPEN
synpic56885,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic18723,organ,what part of the body is being imaged,skull and contents,train,4,OPEN
synpic39757,organ,what part of the body is being imaged here,skull and contents,train,4,OPEN
synpic56852,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic54051,organ,what organ is this mri showing,skull and contents,train,4,OPEN
synpic59942,organ,what organ system is being imaged,skull and contents,train,4,OPEN
synpic55589,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic34859,organ,what organ system is displayed in this mri,skull and contents,train,4,OPEN
synpic53549,organ,what part of the body is being imaged here,skull and contents,train,4,OPEN
synpic40485,organ,what part of the body does this mri show,skull and contents,train,4,OPEN
synpic57757,organ,what organ system is imaged,skull and contents,val,4,OPEN
synpic40496,organ,what is the organ system in this image,skull and contents,train,4,OPEN
synpic45975,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic28837,organ,which organ system is imaged,skull and contents,val,4,OPEN
synpic47441,organ,what organ is this image of,skull and contents,train,4,OPEN
synpic51544,organ,what organ system is visualized,skull and contents,train,4,OPEN
synpic48920,organ,what part of the body does this mri show,skull and contents,train,4,OPEN
synpic27746,organ,what organ is this ct scan showing,skull and contents,train,4,OPEN
synpic55322,organ,what organ system is displayed in this mri,skull and contents,train,4,OPEN
synpic47608,organ,what organ system is being imaged,skull and contents,test,4,OPEN
synpic34133,organ,what organ system is shown in this mri,skull and contents,train,4,OPEN
synpic41692,organ,which organ is captured by this mri,skull and contents,train,4,OPEN
synpic53848,organ,what is the organ principally shown in this mri,skull and contents,test,4,OPEN
synpic54541,organ,what organ system is pictured here,skull and contents,train,4,OPEN
synpic51472,organ,what organ system is imaged,skull and contents,train,4,OPEN
synpic57972,organ,what organ is this mri showing,skull and contents,train,4,OPEN
synpic56854,organ,the ct scan shows what organ system,skull and contents,train,4,OPEN
synpic57890,organ,the angiogram shows what organ system,skull and contents,train,4,OPEN
synpic41323,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic45064,organ,what organ is this mri showing,skull and contents,train,4,OPEN
synpic10770,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic59686,organ,what part of the body is being imaged here,skull and contents,train,4,OPEN
synpic44101,organ,what organ system is imaged,skull and contents,train,4,OPEN
synpic48074,organ,what organ is this ct scan showing,skull and contents,train,4,OPEN
synpic58906,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic55059,organ,what is the organ principally shown in this angiogram,skull and contents,train,4,OPEN
synpic47964,organ,which organ is captured by this mri,skull and contents,test,4,OPEN
synpic55705,organ,what organ system is imaged,skull and contents,train,4,OPEN
synpic40228,organ,what part of the body does this mri show,skull and contents,train,4,OPEN
synpic56001,organ,the angiogram shows what organ system,skull and contents,val,4,OPEN
synpic37607,organ,what organ system is shown in this mri,skull and contents,train,4,OPEN
synpic47351,organ,what organ system is evaluated primarily,skull and contents,val,4,OPEN
synpic25331,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic42059,organ,what organ is this mri showing,skull and contents,train,4,OPEN
synpic49395,organ,what is the organ principally shown in this mri,skull and contents,train,4,OPEN
synpic25326,organ,which organ system is imaged,skull and contents,train,4,OPEN
synpic55594,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic45981,organ,what organ is this image of,skull and contents,train,4,OPEN
synpic43521,organ,which organ system is shown in the mri,skull and contents,train,4,OPEN
synpic60487,organ,what organ system is evaluated primarily,skull and contents,train,4,OPEN
synpic54081,organ,what is the organ principally shown in this ct scan,skull and contents,train,4,OPEN
synpic30275,organ,what organ system is imaged,skull and contents,train,4,OPEN
synpic38218,organ,which organ is captured by this mri,skull and contents,train,4,OPEN
synpic43842,organ,what organ system is shown in the image,skull and contents,train,4,OPEN
synpic35109,organ,what organ is this image of,skull and contents,train,4,OPEN
synpic56114,organ,the mri shows what organ system,skull and contents,val,4,OPEN
synpic38072,organ,what organ systems can be evaluated with this mri,skull and contents,train,4,OPEN
synpic59476,organ,what is one organ system seen in this image,skull and contents,train,4,OPEN
synpic18546,organ,what organ is this ct scan showing,skull and contents,train,4,OPEN
synpic39607,organ,which organ system is shown in the mri,skull and contents,train,4,OPEN
synpic25386,organ,what organ system is pictured here,skull and contents,train,4,OPEN
