img_id,category,question,answer,mode,label,answer_type
synpic55437,modality,what is the modality,xr - plain film,train,1482,OPEN
synpic45932,modality,what imaging modality was used,venogram,train,1517,OPEN
synpic23026,modality,what is the modality of this image,xr - plain film,train,1482,OPEN
synpic47465,modality,what kind of image is this,us - ultrasound,train,1481,OPEN
synpic32655,modality,is this a ct scan,yes,train,395,CLOSED
synpic20157,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic57089,modality,what modality is used to take this image,xr - plain film,train,1482,OPEN
synpic56852,modality,what type of imaging is this,mr - dwi diffusion weighted,train,1498,OPEN
synpic31115,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic58659,modality,is this image modality t1 t2 or flair,flair,train,1504,OPEN
synpic23286,modality,what imaging modality was used to take this image,ct with gi contrast,train,1516,OPEN
synpic45544,modality,what type of image modality is this,mr - dwi diffusion weighted,train,1498,OPEN
synpic43568,modality,in what modality is this image taken,xr - plain film,train,1482,OPEN
synpic31445,modality,is this a ct scan,yes,train,395,CLOSED
synpic45316,modality,was the mri taken with contrast,yes,train,395,CLOSED
synpic54586,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic27967,modality,is this a ct scan,yes,train,395,CLOSED
synpic16607,modality,is this a ct scan,yes,train,395,CLOSED
synpic55069,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic50626,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic32354,modality,what type of imaging modality is shown,ct with contrast iv,train,1485,OPEN
synpic27473,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic26197,modality,is this a contrast or noncontrast ct,contrast,train,1493,OPEN
synpic57767,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic34759,modality,how was the image taken,xr - plain film,train,1482,OPEN
synpic45730,modality,is this a ct scan,yes,train,395,CLOSED
synpic46364,modality,is this a contrast or noncontrast ct,contrast,train,1493,OPEN
synpic55962,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic39565,modality,what type of imaging modality is used to acquire the image,xr - plain film,train,1482,OPEN
synpic35882,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic46591,modality,what imaging modality was used to take this image,xr - plain film,train,1482,OPEN
synpic60847,modality,was the mri taken with contrast,no,train,125,CLOSED
synpic38144,modality,is this a ct scan,yes,train,395,CLOSED
synpic24599,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic43807,modality,is this a ct scan,yes,train,395,CLOSED
synpic12075,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic51621,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic55149,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic59868,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic42803,modality,what is the mr weighting in this image,t1,train,1490,OPEN
synpic43823,modality,what modality is used to take this image,xr - plain film,train,1482,OPEN
synpic35702,modality,what is the modality of this image,xr - plain film,train,1482,OPEN
synpic100403,modality,what type of imaging is this,xr - plain film,train,1482,OPEN
synpic16081,modality,what imaging modality was used to take this image,ct with iv contrast,train,1488,OPEN
synpic45111,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic28965,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic48361,modality,is this a contrast or noncontrast ct,contrast,train,1493,OPEN
synpic46263,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic41753,modality,what kind of scan is this,an - angiogram,train,1495,OPEN
synpic52280,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic24936,modality,is this a contrast or noncontrast ct,noncontrast,train,1483,OPEN
synpic53528,modality,what imaging modality was used to take this image,mr - t1 weighted with gadolinium,train,1492,OPEN
synpic58781,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic54624,modality,how was the image taken,mr - flair,train,1486,OPEN
synpic26352,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic46222,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic25458,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic40991,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic41670,modality,is this a contrast or noncontrast ct,noncontrast,train,1483,OPEN
synpic21937,modality,what is the modality of this image,xr - plain film,train,1482,OPEN
synpic25031,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic43808,modality,is this a contrast or noncontrast ct,contrast,train,1493,OPEN
synpic27049,modality,what kind of image is this,mr - adc map app diff coeff,train,1507,OPEN
synpic21114,modality,how is the image taken,us - ultrasound,train,1481,OPEN
synpic53870,modality,which image modality is this,mr - flair,train,1486,OPEN
synpic52528,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic56673,modality,is this a ct scan,no,train,125,CLOSED
synpic51674,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic58737,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic16907,modality,is this a contrast or noncontrast ct,noncontrast,train,1483,OPEN
synpic40986,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic21169,modality,what is the modality,xr - plain film,train,1482,OPEN
synpic31286,modality,how is the image taken,xr - plain film,train,1482,OPEN
synpic50427,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic38072,modality,how was the image taken,mr - dwi diffusion weighted,train,1498,OPEN
synpic54466,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic53953,modality,was the mri taken with contrast,yes,train,395,CLOSED
synpic52525,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic52688,modality,is this an mri image,yes,train,395,CLOSED
synpic56851,modality,in what modality is this image taken,mr - dwi diffusion weighted,train,1498,OPEN
synpic27593,modality,which image modality is this,xr - plain film,train,1482,OPEN
synpic27729,modality,what type of imaging is this,us - ultrasound,train,1481,OPEN
synpic29836,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic40877,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic40318,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic22891,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic37434,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic47995,modality,what modality is shown,xr - plain film,train,1482,OPEN
synpic47167,modality,is this a contrast or noncontrast mri,noncontrast,train,1483,OPEN
synpic20631,modality,which image modality is this,mr - flair,train,1486,OPEN
synpic57402,modality,is this an mri image,yes,train,395,CLOSED
synpic34768,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic53956,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic41182,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic22950,modality,is this a contrast or noncontrast ct,contrast,train,1493,OPEN
synpic25683,modality,what modality is shown,xr - plain film,train,1482,OPEN
synpic44726,modality,what is the mr weighting in this image,t2,train,1484,OPEN
synpic20335,modality,what is the mr weighting in this image,t2,train,1484,OPEN
synpic26732,modality,what imaging method was used,an - angiogram,train,1495,OPEN
synpic21948,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic36124,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic54172,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic26942,modality,what imaging modality was used,us - ultrasound,train,1481,OPEN
synpic60238,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic16224,modality,what imaging modality was used to take this image,xr - plain film,train,1482,OPEN
synpic60824,modality,is this a contrast or noncontrast ct,noncontrast,train,1483,OPEN
synpic55688,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic45152,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic100514,modality,is this a contrast or noncontrast mri,contrast,train,1493,OPEN
synpic54155,modality,with what modality is this image taken,an - angiogram,train,1495,OPEN
synpic46519,modality,is this a noncontrast mri,no,train,125,CLOSED
synpic21325,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic56552,modality,is this a contrast or noncontrast mri,contrast,train,1493,OPEN
synpic50936,modality,what imaging modality was used to take this image,mr - t1 weighted with gadolinium,train,1492,OPEN
synpic50800,modality,is this a t1 weighted t2 weighted or flair image,t1,train,1490,OPEN
synpic18066,modality,what imaging modality was used to take this image,ct with iv contrast,train,1488,OPEN
synpic57971,modality,how was the image taken,mr - flair,train,1486,OPEN
synpic50808,modality,which image modality is this,mr - flair,train,1486,OPEN
synpic51380,modality,what kind of image is this,cta - ct angiography,train,1501,OPEN
synpic35232,modality,what type of image modality is this,an - angiogram,train,1495,OPEN
synpic49486,modality,what is the modality of this image,an - angiogram,train,1495,OPEN
synpic19599,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic47969,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic45970,modality,what is the mr weighting in this image,t2,train,1484,OPEN
synpic13033,modality,what type of contrast did this patient have,iv,train,1494,OPEN
synpic39165,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic46969,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic58527,modality,is this a noncontrast mri,no,train,125,CLOSED
synpic40301,modality,what type of imaging modality is shown,ct - gi iv contrast,train,1499,OPEN
synpic33462,modality,what imaging modality was used to take this image,xr - plain film,train,1482,OPEN
synpic46655,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic46543,modality,what type of imaging modality is shown,us - ultrasound,train,1481,OPEN
synpic52803,modality,is this a t1 weighted t2 weighted or flair image,t1,train,1490,OPEN
synpic49853,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic43775,modality,is this a ct scan,yes,train,395,CLOSED
synpic19204,modality,is this a noncontrast mri,yes,train,395,CLOSED
synpic25834,modality,what is the mr weighting in this image,t2,train,1484,OPEN
synpic52331,modality,what type of image modality is seen,xr - plain film,train,1482,OPEN
synpic21559,modality,what imaging modality was used to take this image,mr - flair,train,1486,OPEN
synpic21416,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic25177,modality,is this a ct scan,yes,train,395,CLOSED
synpic24180,modality,what imaging modality was used,mammograph,train,1487,OPEN
synpic48418,modality,is this a ct scan,no,train,125,CLOSED
synpic60186,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic58643,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic45303,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic19770,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic40721,modality,which image modality is this,mr - flair,train,1486,OPEN
synpic57683,modality,what imaging modality was used to take this image,mr t2 gradientgrempgrswanswi,train,1518,OPEN
synpic45528,modality,what kind of scan is this,xr - plain film,train,1482,OPEN
synpic33826,modality,is this a ct scan,no,train,125,CLOSED
synpic44127,modality,what type of imaging does this represent,xr - plain film,train,1482,OPEN
synpic38915,modality,what imaging modality is used,xr - plain film,train,1482,OPEN
synpic34038,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic21776,modality,what imaging modality was used,xr - plain film,train,1482,OPEN
synpic21193,modality,what was this image taken with,xr - plain film,train,1482,OPEN
synpic34021,modality,what imaging modality is seen here,mra - mr angiography/venography,train,1496,OPEN
synpic61155,modality,how is the image taken,xr - plain film,train,1482,OPEN
synpic37652,modality,is this a t1 weighted t2 weighted or flair image,t1,train,1490,OPEN
synpic24935,modality,is this an mri image,no,train,125,CLOSED
synpic42335,modality,what is the modality,xr - plain film,train,1482,OPEN
synpic26463,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic26641,modality,is this a ct scan,yes,train,395,CLOSED
synpic60520,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic36254,modality,is this a contrast or noncontrast ct,noncontrast,train,1483,OPEN
synpic12943,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic28521,modality,is this an mri image,no,train,125,CLOSED
synpic40489,modality,is this an mri image,yes,train,395,CLOSED
synpic34124,modality,is this a ct scan,yes,train,395,CLOSED
synpic23511,modality,what was this image taken with,xr - plain film,train,1482,OPEN
synpic41661,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic56649,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic56340,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic27623,modality,in what modality is this image taken,xr - plain film,train,1482,OPEN
synpic45955,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic55287,modality,what imaging modality was used to take this image,mr - flair,train,1486,OPEN
synpic23191,modality,what type of image modality is this,xr - plain film,train,1482,OPEN
synpic25415,modality,what type of imaging modality is seen in this image,xr - plain film,train,1482,OPEN
synpic55118,modality,what imaging modality was used to take this image,mr - flair,train,1486,OPEN
synpic28053,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic37027,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic41703,modality,is this a ct scan,no,train,125,CLOSED
synpic44101,modality,what kind of image is this,cta - ct angiography,train,1501,OPEN
synpic36106,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic24745,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic26734,modality,what type of imaging does this represent,an - angiogram,train,1495,OPEN
synpic58331,modality,what type of imaging modality is shown,mra - mr angiography/venography,train,1496,OPEN
synpic21884,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic45532,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic48074,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic37607,modality,how was the image taken,mr - flair,train,1486,OPEN
synpic50620,modality,what type of imaging modality is used to acquire the image,us - ultrasound,train,1481,OPEN
synpic50783,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic24194,modality,with what modality is this image taken,xr - plain film,train,1482,OPEN
synpic29199,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic17223,modality,in what modality is this image taken,mammograph,train,1487,OPEN
synpic33652,modality,is this a noncontrast mri,yes,train,395,CLOSED
synpic18837,modality,with what modality is this image taken,mammograph,train,1487,OPEN
synpic46067,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic39705,modality,was the mri taken with contrast,yes,train,395,CLOSED
synpic27539,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic28744,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic47593,modality,what is the mr weighting in this image,t1,train,1490,OPEN
synpic23644,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic33426,modality,what imaging modality was used to take this image,xr - plain film,train,1482,OPEN
synpic46314,modality,is this an mri image,yes,train,395,CLOSED
synpic31938,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic59723,modality,is this an mri image,yes,train,395,CLOSED
synpic43521,modality,what is the mr weighting in this image,t1,train,1490,OPEN
synpic9043,modality,what kind of scan is this,xr - plain film,train,1482,OPEN
synpic39571,modality,in what modality is this image taken,xr - plain film,train,1482,OPEN
synpic30978,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic27148,modality,is this an mri image,yes,train,395,CLOSED
synpic21473,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic50101,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic45772,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic20867,modality,what modality is shown,bas - barium swallow,train,1508,OPEN
synpic59526,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic57749,modality,what imaging modality was used,xr - plain film,train,1482,OPEN
synpic36375,modality,what type of contrast did this patient have,iv,train,1494,OPEN
synpic55773,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic27141,modality,what type of imaging modality is used to acquire the image,xr - plain film,train,1482,OPEN
synpic55483,modality,what imaging modality was used to take this image,mr t2 gradientgrempgrswanswi,train,1518,OPEN
synpic59257,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic17781,modality,what type of image modality is seen,be - barium enema,train,1512,OPEN
synpic46594,modality,is this a ct scan,yes,train,395,CLOSED
synpic37898,modality,is this a ct scan,yes,train,395,CLOSED
synpic41339,modality,is this a contrast or noncontrast mri,noncontrast,train,1483,OPEN
synpic49150,modality,what modality is shown,xr - plain film,train,1482,OPEN
synpic30747,modality,what type of contrast did this patient have,gi and iv,train,1489,OPEN
synpic24567,modality,what imaging modality was used to take this image,mr - t1 weighted - noncontrast,train,1511,OPEN
synpic43896,modality,what type of imaging is this,us - ultrasound,train,1481,OPEN
synpic40555,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic51094,modality,was the mri taken with contrast,no,train,125,CLOSED
synpic50360,modality,what kind of scan is this,mr - fiesta,train,1519,OPEN
synpic17392,modality,is this a noncontrast ct,no,train,125,CLOSED
synpic31845,modality,what imaging modality was used to take this image,ugi - upper gi,train,1506,OPEN
synpic39634,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic51017,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic56316,modality,what imaging modality was used to take this image,ct with iv contrast,train,1488,OPEN
synpic24308,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic44128,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic48363,modality,is this a ct scan,yes,train,395,CLOSED
synpic53519,modality,was the mri taken with contrast,no,train,125,CLOSED
synpic45989,modality,what type of imaging modality is shown,ct with contrast iv,train,1485,OPEN
synpic20391,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic49265,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic41048,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic49950,modality,what imaging modality was used to take this image,mr - t1 weighted with gadolinium,train,1492,OPEN
synpic10260,modality,what imaging modality was used to take this image,xr - plain film,train,1482,OPEN
synpic48578,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic25527,modality,is this a noncontrast ct,no,train,125,CLOSED
synpic22608,modality,what imaging method was used,nm - nuclear medicine,train,1497,OPEN
synpic32854,modality,what type of imaging modality is shown,xr - plain film,train,1482,OPEN
synpic56419,modality,is this a noncontrast mri,no,train,125,CLOSED
synpic52325,modality,what imaging modality was used,xr - plain film,train,1482,OPEN
synpic20138,modality,how was the image taken,ugi - upper gi,train,1506,OPEN
synpic22388,modality,what kind of image is this,xr - plain film,train,1482,OPEN
synpic18727,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic35372,modality,what is the mr weighting in this image,t1,train,1490,OPEN
synpic24059,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic57263,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic31688,modality,what imaging modality was used to take this image,ct with gi and iv contrast,train,1503,OPEN
synpic20181,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic41068,modality,what type of imaging modality is shown,ct - gi iv contrast,train,1499,OPEN
synpic18049,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic26536,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic60232,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic28219,modality,what modality is used to take this image,us - ultrasound,train,1481,OPEN
synpic48046,modality,what is the mr weighting in this image,t1,train,1490,OPEN
synpic44092,modality,what kind of image is this,mr - stir,train,1514,OPEN
synpic22548,modality,is this an mri image,no,train,125,CLOSED
synpic16567,modality,is this a ct scan,yes,train,395,CLOSED
synpic58299,modality,what is the mr weighting in this image,t1,train,1490,OPEN
synpic38583,modality,is this image modality t1 t2 or flair,flair,train,1504,OPEN
synpic27327,modality,what type of imaging modality is used to acquire the image,nm - nuclear medicine,train,1497,OPEN
synpic45064,modality,is this a t1 weighted t2 weighted or flair image,t1,train,1490,OPEN
synpic100303,modality,what imaging method was used,us - ultrasound,train,1481,OPEN
synpic59107,modality,in what modality is this image taken,an - angiogram,train,1495,OPEN
synpic50880,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic26196,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic48912,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic18362,modality,is this a contrast or noncontrast mri,contrast,train,1493,OPEN
synpic47035,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic10258,modality,what type of imaging was used,xr - plain film,train,1482,OPEN
synpic16874,modality,was iv contrast given to the patient,yes,train,395,CLOSED
synpic56865,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic41906,modality,is this a noncontrast ct,no,train,125,CLOSED
synpic30706,modality,what type of imaging modality is shown,ct with contrast iv,train,1485,OPEN
synpic61227,modality,was gi contrast given to the patient,no,train,125,CLOSED
synpic46415,modality,was the mri taken with contrast,yes,train,395,CLOSED
synpic25454,modality,what type of imaging modality is shown,ct with contrast iv,train,1485,OPEN
synpic18437,modality,was iv contrast given to the patient,no,train,125,CLOSED
synpic47149,modality,what modality is shown,bas - barium swallow,train,1508,OPEN
synpic19679,modality,what modality was used to take this image,xr - plain film,train,1482,OPEN
synpic36419,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic52671,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic52458,modality,was the mri taken with contrast,yes,train,395,CLOSED
synpic23359,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic40671,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic45714,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic55233,modality,was the mri taken with contrast,no,train,125,CLOSED
synpic21438,modality,is this a ct scan,yes,train,395,CLOSED
synpic41588,modality,what imaging modality was used to take this image,ct with iv contrast,train,1488,OPEN
synpic36431,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic51787,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic33371,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic39302,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic24772,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic53814,modality,how was the image taken,mr - dwi diffusion weighted,train,1498,OPEN
synpic56385,modality,which image modality is this,mr - adc map app diff coeff,train,1507,OPEN
synpic49773,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic20347,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic58924,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic55255,modality,is this a t1 weighted t2 weighted or flair image,t1,train,1490,OPEN
synpic49910,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic52357,modality,was the mri taken with contrast,yes,train,395,CLOSED
synpic33150,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic48976,modality,is this a noncontrast mri,no,train,125,CLOSED
synpic40855,modality,is this a ct scan,yes,train,395,CLOSED
synpic46502,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic594,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic46042,modality,is this a contrast or noncontrast mri,contrast,train,1493,OPEN
synpic23985,modality,what type of imaging modality is seen in this image,an - angiogram,train,1495,OPEN
synpic38875,modality,what is the mr weighting in this image,t2,train,1484,OPEN
synpic22194,modality,is this an mri image,no,train,125,CLOSED
synpic35712,modality,what is the mr weighting in this image,t2,train,1484,OPEN
synpic57302,modality,is this a t1 weighted t2 weighted or flair image,flair,train,1504,OPEN
synpic27246,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic30981,modality,what type of contrast did this patient have,iv,train,1494,OPEN
synpic49995,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic27823,modality,what type of imaging was used,xr - plain film,train,1482,OPEN
synpic49546,modality,is this a noncontrast ct,no,train,125,CLOSED
synpic24125,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic44972,modality,is this a contrast or noncontrast ct,noncontrast,train,1483,OPEN
synpic59589,modality,what is the mr weighting in this image,t1,train,1490,OPEN
synpic38405,modality,what is the mr weighting in this image,t2,train,1484,OPEN
synpic31140,modality,what kind of image is this,mr - pdw proton density,train,1510,OPEN
synpic32156,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic31974,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic19294,modality,what was this image taken with,xr - plain film,train,1482,OPEN
synpic22190,modality,how is the image taken,mra - mr angiography/venography,train,1496,OPEN
synpic57356,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic23672,modality,is this a noncontrast mri,yes,train,395,CLOSED
synpic45189,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic33237,modality,how was this image taken,an - angiogram,train,1495,OPEN
synpic35664,modality,what type of imaging modality is shown,ct with contrast iv,train,1485,OPEN
synpic49451,modality,was the ct scan taken with contrast,yes,train,395,CLOSED
synpic47626,modality,is this image modality t1 t2 or flair,flair,train,1504,OPEN
synpic40952,modality,is this a ct scan,yes,train,395,CLOSED
synpic15733,modality,what imaging modality was used to take this image,ct with iv contrast,train,1488,OPEN
synpic26996,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic23776,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic45988,modality,what type of imaging modality is shown,ct with contrast iv,train,1485,OPEN
synpic31929,modality,what modality is shown,mr - other pulse seq .,train,1502,OPEN
synpic58540,modality,how was the image taken,mr - flair with gd,train,1515,OPEN
synpic34858,modality,is this an mri image,yes,train,395,CLOSED
synpic49990,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic41415,modality,is this a ct scan,no,train,125,CLOSED
synpic21014,modality,what imaging modality was used to take this image,us - ultrasound,train,1481,OPEN
synpic36869,modality,what imaging modality was used to take this image,mr - t1 weighted - noncontrast,train,1511,OPEN
synpic54777,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic34953,modality,was the mri taken with contrast,no,train,125,CLOSED
synpic47700,modality,is this a noncontrast ct,yes,train,395,CLOSED
synpic56128,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic48365,modality,is this a t1 weighted image,yes,train,395,CLOSED
synpic43492,modality,what modality is used to take this image,xr - plain film,train,1482,OPEN
synpic27817,modality,what type of imaging modality is shown,us - ultrasound,train,1481,OPEN
synpic49965,modality,what type of imaging modality is shown,ct with contrast iv,train,1485,OPEN
synpic1098,modality,is this a t2 weighted image,no,train,125,CLOSED
synpic53740,modality,is this a t1 weighted t2 weighted or flair image,t2,train,1484,OPEN
synpic53416,modality,is this image modality t1 t2 or flair,t2,train,1484,OPEN
synpic27231,modality,is this a ct scan,yes,train,395,CLOSED
synpic39885,modality,is this a noncontrast ct,no,train,125,CLOSED
synpic41698,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic56487,modality,is this an mri image,no,train,125,CLOSED
synpic60108,modality,what imaging modality was used to take this image,mr - t2 weighted,train,1491,OPEN
synpic20333,modality,what imaging modality was used to take this image,ct noncontrast,train,1500,OPEN
synpic31166,modality,is this a noncontrast mri,no,train,125,CLOSED
synpic32189,modality,what imaging modality was used to take this image,xr - plain film,train,1482,OPEN
synpic28847,modality,is this an mri image,no,train,125,CLOSED
synpic34504,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic37732,modality,was the ct scan taken with contrast,no,train,125,CLOSED
synpic29672,modality,what kind of image is this,us - ultrasound,train,1481,OPEN
synpic100294,modality,what imaging method was used,us - ultrasound,train,1481,OPEN
synpic19763,modality,is this a ct scan,yes,train,395,CLOSED
synpic16618,modality,what is the modality,xr - plain film,train,1482,OPEN
synpic60278,modality,what modality is shown,mr - adc map app diff coeff,train,1507,OPEN
synpic32856,modality,what type of imaging modality is shown,xr - plain film,train,1482,OPEN
synpic59956,modality,is this a t1 weighted image,no,train,125,CLOSED
synpic20551,modality,is this an mri image,no,train,125,CLOSED
